"","study","CMS_label","mean_RAV832","mean_RAV188","sd_RAV832","sd_RAV188"
"40","GSE17538.GPL570_eset","not labeled",0.505228624416474,0.212419676507367,0.81773748199543,0.440687774128349
"41","GSE2109_eset","CMS1",0.497978665425248,0.289635160247246,0.552876478496792,0.652274247220673
"42","GSE2109_eset","CMS2",0.265056380317143,-0.597542768133042,0.712796686245975,0.552830540292109
"43","GSE2109_eset","CMS3",-1.12814094915496,-0.738882053406746,0.961387195457456,0.622763671493125
"44","GSE2109_eset","CMS4",0.382143043636718,1.09043923456932,0.754368303971086,0.797646085583401
"45","GSE2109_eset","not labeled",-0.0108108810477093,-0.0331774638571401,1.0135632141076,0.766132845671186
"46","GSE21510_eset","CMS1",0.39576790712061,0.451225662191611,0.31356274200841,0.449732573576424
"47","GSE21510_eset","CMS2",0.491266254243973,0.0835712686671489,0.266589984726548,0.393981386109073
"48","GSE21510_eset","CMS3",0.204735774153966,-0.104195801363753,0.276803006467882,0.477750026646395
"49","GSE21510_eset","CMS4",0.566307648808683,0.704657853437245,0.247167549680945,0.398273484850417
"50","GSE21510_eset","not labeled",0.383767291224434,0.459588742015698,0.279387737171978,0.344182074655239
"51","GSE21815_eset","CMS1",0.278298511295152,0.294858312464506,0.52885977066737,0.720483108037044
"52","GSE21815_eset","CMS2",0.312033031451338,-0.262730137107915,0.392552830779851,0.636133524469722
"53","GSE21815_eset","CMS3",-0.655348402018695,-0.605565017381188,0.822683368223289,0.60533418728886
"54","GSE21815_eset","CMS4",0.535594554303274,1.29661854834106,0.595525782629041,1.03729485451471
"55","GSE21815_eset","not labeled",0.226481381935499,0.174835668545168,0.621964896607035,0.87862778057267
"56","GSE26682.GPL570_eset","CMS1",0.361391256067505,0.413374121547005,0.718324025126303,0.828012717298224
"57","GSE26682.GPL570_eset","CMS2",0.314852386200425,-0.416242661686853,0.609022888498253,0.54096064282022
"58","GSE26682.GPL570_eset","CMS3",-1.17133231429366,-0.860274575652064,1.05473585814361,0.822613119610294
"59","GSE26682.GPL570_eset","CMS4",0.434838518022802,1.02073971220462,0.622478347945517,0.708788370416065
"60","GSE26682.GPL570_eset","not labeled",0.00868379962936762,0.0148125546593026,1.03654499540386,0.815802663883205
"61","GSE26682.GPL96_eset","CMS1",0.820824337247306,0.621735535644851,0.796793639510425,0.858302587663178
"62","GSE26682.GPL96_eset","CMS2",0.0536635672792216,-0.663819081544001,0.852980514529169,0.69859969954464
"63","GSE26682.GPL96_eset","CMS3",-0.814041708062605,-0.548646205497745,1.05695421407898,0.671799421349941
"64","GSE26682.GPL96_eset","CMS4",0.00713467274006377,0.923774604171268,0.855681527298233,0.779463896579678
"65","GSE26682.GPL96_eset","not labeled",0.157896493850717,0.0372303856219884,1.05818004812659,0.830450987992712
"66","GSE33113_eset","CMS1",0.529255644611977,0.402050180348714,0.581568480774686,0.634580579586107
"67","GSE33113_eset","CMS2",0.181981028580351,-0.516098842271858,0.450140841269312,0.501224759455078
"68","GSE33113_eset","CMS3",-0.400901694441444,-0.73694808754817,0.410191201434714,0.653783424379756
"69","GSE33113_eset","CMS4",0.434523319261853,1.20620786185882,0.595868011366113,0.84018657624516
"70","GSE33113_eset","not labeled",0.0165539997332202,0.210889972369585,0.639178049231578,0.957295045828798
"71","GSE39582_eset","CMS1",0.27936420295628,0.320366789759117,0.85650395832416,0.753199496159722
"72","GSE39582_eset","CMS2",0.227917391049022,-0.452354589270859,0.655804362041767,0.475364777706774
"73","GSE39582_eset","CMS3",-0.926683097911379,-0.876439596560044,0.972200001018345,0.568321141895903
"74","GSE39582_eset","CMS4",0.20454892806986,1.12946799447631,1.06679490397095,0.889254044621867
"75","GSE39582_eset","not labeled",0.105539034739206,-0.0034726880208669,1.06258571400094,0.828561209254539
"76","NHS.HPFS_eset","CMS1",0.418569660030858,0.322800967422714,0.936099269761526,0.729827589416213
"77","NHS.HPFS_eset","CMS2",-0.0486364622066155,-0.721465760628956,0.771399547011695,0.652852145039384
"78","NHS.HPFS_eset","CMS3",-1.02626664651389,-0.979783052443907,1.05565058577387,0.871145986613295
"79","NHS.HPFS_eset","CMS4",0.00183007531517381,1.24333614578816,0.974247343008848,0.778646056175504
"80","NHS.HPFS_eset","not labeled",0.125100982754345,0.00617426264056086,0.959368175982586,0.765294923419967
"81","TCGA.COAD_eset","CMS1",0.190372870909935,0.642870182217323,0.709752263583452,0.97788385768257
"82","TCGA.COAD_eset","CMS2",0.16448155189502,-0.495770432372435,0.548119248259682,0.548837410665932
"83","TCGA.COAD_eset","CMS3",-0.270497296775571,-0.516914924587829,0.530313930725872,0.729432535228496
"84","TCGA.COAD_eset","CMS4",0.193991594771786,0.928611665152919,0.560911381536494,0.933283286846989
"85","TCGA.COAD_eset","not labeled",0.303000824999296,0.0342587503123647,0.750936589146917,1.00151082129751
"86","TCGA.RNASeqV2_eset","CMS1",0.493574836699368,0.00608276520561001,0.409760283822031,0.745138380547405
"87","TCGA.RNASeqV2_eset","CMS2",0.395938979070331,-0.574173674520591,0.500063732835487,0.641559774114006
"88","TCGA.RNASeqV2_eset","CMS3",-0.362773574598359,-0.728212332690333,0.748804647229329,0.655198585809243
"89","TCGA.RNASeqV2_eset","CMS4",0.244874126078131,1.13039904330244,0.449241253139457,0.691406375403359
"90","TCGA.RNASeqV2_eset","not labeled",0.0922012877902071,0.280782524916,0.350721476026962,0.773756347550705
